geoid10,name,population_2010
245100203003004,"Block 3004, Block Group 3, Census Tract 203, Baltimore city, Maryland",39
245100203003005,"Block 3005, Block Group 3, Census Tract 203, Baltimore city, Maryland",0
245100203003006,"Block 3006, Block Group 3, Census Tract 203, Baltimore city, Maryland",2
245100203003007,"Block 3007, Block Group 3, Census Tract 203, Baltimore city, Maryland",37
245100203003008,"Block 3008, Block Group 3, Census Tract 203, Baltimore city, Maryland",56
245100203003009,"Block 3009, Block Group 3, Census Tract 203, Baltimore city, Maryland",164
245100203003010,"Block 3010, Block Group 3, Census Tract 203, Baltimore city, Maryland",0
245100203003011,"Block 3011, Block Group 3, Census Tract 203, Baltimore city, Maryland",334
245100203003012,"Block 3012, Block Group 3, Census Tract 203, Baltimore city, Maryland",332
245100203003013,"Block 3013, Block Group 3, Census Tract 203, Baltimore city, Maryland",0
245100203003014,"Block 3014, Block Group 3, Census Tract 203, Baltimore city, Maryland",37
245100301001000,"Block 1000, Block Group 1, Census Tract 301, Baltimore city, Maryland",73
245100301001001,"Block 1001, Block Group 1, Census Tract 301, Baltimore city, Maryland",0
245100301001002,"Block 1002, Block Group 1, Census Tract 301, Baltimore city, Maryland",0
245100301001003,"Block 1003, Block Group 1, Census Tract 301, Baltimore city, Maryland",15
245100301001004,"Block 1004, Block Group 1, Census Tract 301, Baltimore city, Maryland",195
245100301001005,"Block 1005, Block Group 1, Census Tract 301, Baltimore city, Maryland",98
245100301001006,"Block 1006, Block Group 1, Census Tract 301, Baltimore city, Maryland",130
245100301001007,"Block 1007, Block Group 1, Census Tract 301, Baltimore city, Maryland",95
245100301001008,"Block 1008, Block Group 1, Census Tract 301, Baltimore city, Maryland",197
245100301001009,"Block 1009, Block Group 1, Census Tract 301, Baltimore city, Maryland",27
245100301001010,"Block 1010, Block Group 1, Census Tract 301, Baltimore city, Maryland",232
245100301001011,"Block 1011, Block Group 1, Census Tract 301, Baltimore city, Maryland",134
245100301001012,"Block 1012, Block Group 1, Census Tract 301, Baltimore city, Maryland",42
245100301001013,"Block 1013, Block Group 1, Census Tract 301, Baltimore city, Maryland",54
245100301001014,"Block 1014, Block Group 1, Census Tract 301, Baltimore city, Maryland",2
245100301001015,"Block 1015, Block Group 1, Census Tract 301, Baltimore city, Maryland",116
245100301001016,"Block 1016, Block Group 1, Census Tract 301, Baltimore city, Maryland",166
245100301001017,"Block 1017, Block Group 1, Census Tract 301, Baltimore city, Maryland",54
245100301001018,"Block 1018, Block Group 1, Census Tract 301, Baltimore city, Maryland",140
245100301001019,"Block 1019, Block Group 1, Census Tract 301, Baltimore city, Maryland",63
245100301001020,"Block 1020, Block Group 1, Census Tract 301, Baltimore city, Maryland",28
245100301001021,"Block 1021, Block Group 1, Census Tract 301, Baltimore city, Maryland",24
245100301001022,"Block 1022, Block Group 1, Census Tract 301, Baltimore city, Maryland",0
245100301001023,"Block 1023, Block Group 1, Census Tract 301, Baltimore city, Maryland",23
245100301001024,"Block 1024, Block Group 1, Census Tract 301, Baltimore city, Maryland",0
245100301001025,"Block 1025, Block Group 1, Census Tract 301, Baltimore city, Maryland",18
245100301001026,"Block 1026, Block Group 1, Census Tract 301, Baltimore city, Maryland",198
245100301001027,"Block 1027, Block Group 1, Census Tract 301, Baltimore city, Maryland",50
245100301001028,"Block 1028, Block Group 1, Census Tract 301, Baltimore city, Maryland",0
245100301001029,"Block 1029, Block Group 1, Census Tract 301, Baltimore city, Maryland",20
245100301001030,"Block 1030, Block Group 1, Census Tract 301, Baltimore city, Maryland",0
245100301002000,"Block 2000, Block Group 2, Census Tract 301, Baltimore city, Maryland",43
245100301002001,"Block 2001, Block Group 2, Census Tract 301, Baltimore city, Maryland",123
245100301002002,"Block 2002, Block Group 2, Census Tract 301, Baltimore city, Maryland",64
245100301002003,"Block 2003, Block Group 2, Census Tract 301, Baltimore city, Maryland",2
245100301002004,"Block 2004, Block Group 2, Census Tract 301, Baltimore city, Maryland",7
245100301002005,"Block 2005, Block Group 2, Census Tract 301, Baltimore city, Maryland",52
245100301002006,"Block 2006, Block Group 2, Census Tract 301, Baltimore city, Maryland",0
245100301002007,"Block 2007, Block Group 2, Census Tract 301, Baltimore city, Maryland",0
245100301002008,"Block 2008, Block Group 2, Census Tract 301, Baltimore city, Maryland",0
245100301002009,"Block 2009, Block Group 2, Census Tract 301, Baltimore city, Maryland",8
245100301002010,"Block 2010, Block Group 2, Census Tract 301, Baltimore city, Maryland",2
245100301002011,"Block 2011, Block Group 2, Census Tract 301, Baltimore city, Maryland",30
245100301002012,"Block 2012, Block Group 2, Census Tract 301, Baltimore city, Maryland",59
245100301002013,"Block 2013, Block Group 2, Census Tract 301, Baltimore city, Maryland",4
245100301002014,"Block 2014, Block Group 2, Census Tract 301, Baltimore city, Maryland",0
245100301002015,"Block 2015, Block Group 2, Census Tract 301, Baltimore city, Maryland",202
245100301002016,"Block 2016, Block Group 2, Census Tract 301, Baltimore city, Maryland",45
245100301002017,"Block 2017, Block Group 2, Census Tract 301, Baltimore city, Maryland",41
245100301002018,"Block 2018, Block Group 2, Census Tract 301, Baltimore city, Maryland",0
245100301002019,"Block 2019, Block Group 2, Census Tract 301, Baltimore city, Maryland",18
245100301002020,"Block 2020, Block Group 2, Census Tract 301, Baltimore city, Maryland",0
245100301002021,"Block 2021, Block Group 2, Census Tract 301, Baltimore city, Maryland",0
245100301002022,"Block 2022, Block Group 2, Census Tract 301, Baltimore city, Maryland",45
245100301002023,"Block 2023, Block Group 2, Census Tract 301, Baltimore city, Maryland",25
245100301002024,"Block 2024, Block Group 2, Census Tract 301, Baltimore city, Maryland",66
245100301002025,"Block 2025, Block Group 2, Census Tract 301, Baltimore city, Maryland",0
245100301002026,"Block 2026, Block Group 2, Census Tract 301, Baltimore city, Maryland",1
245100301002027,"Block 2027, Block Group 2, Census Tract 301, Baltimore city, Maryland",0
245100301002028,"Block 2028, Block Group 2, Census Tract 301, Baltimore city, Maryland",34
245100301002029,"Block 2029, Block Group 2, Census Tract 301, Baltimore city, Maryland",0
245100302001000,"Block 1000, Block Group 1, Census Tract 302, Baltimore city, Maryland",220
245100302001001,"Block 1001, Block Group 1, Census Tract 302, Baltimore city, Maryland",8
245100302001002,"Block 1002, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001003,"Block 1003, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001004,"Block 1004, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001005,"Block 1005, Block Group 1, Census Tract 302, Baltimore city, Maryland",14
245100302001006,"Block 1006, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001007,"Block 1007, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001008,"Block 1008, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001009,"Block 1009, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001010,"Block 1010, Block Group 1, Census Tract 302, Baltimore city, Maryland",5
245100302001011,"Block 1011, Block Group 1, Census Tract 302, Baltimore city, Maryland",2
245100302001012,"Block 1012, Block Group 1, Census Tract 302, Baltimore city, Maryland",29
245100302001013,"Block 1013, Block Group 1, Census Tract 302, Baltimore city, Maryland",10
245100302001014,"Block 1014, Block Group 1, Census Tract 302, Baltimore city, Maryland",25
245100302001015,"Block 1015, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001016,"Block 1016, Block Group 1, Census Tract 302, Baltimore city, Maryland",26
245100302001017,"Block 1017, Block Group 1, Census Tract 302, Baltimore city, Maryland",60
245100302001018,"Block 1018, Block Group 1, Census Tract 302, Baltimore city, Maryland",25
245100302001019,"Block 1019, Block Group 1, Census Tract 302, Baltimore city, Maryland",32
245100302001020,"Block 1020, Block Group 1, Census Tract 302, Baltimore city, Maryland",51
245100302001021,"Block 1021, Block Group 1, Census Tract 302, Baltimore city, Maryland",14
245100302001022,"Block 1022, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001023,"Block 1023, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001024,"Block 1024, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001025,"Block 1025, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001026,"Block 1026, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001027,"Block 1027, Block Group 1, Census Tract 302, Baltimore city, Maryland",26
245100302001028,"Block 1028, Block Group 1, Census Tract 302, Baltimore city, Maryland",107
245100302001029,"Block 1029, Block Group 1, Census Tract 302, Baltimore city, Maryland",102
245100302001030,"Block 1030, Block Group 1, Census Tract 302, Baltimore city, Maryland",71
245100302001031,"Block 1031, Block Group 1, Census Tract 302, Baltimore city, Maryland",212
245100302001032,"Block 1032, Block Group 1, Census Tract 302, Baltimore city, Maryland",5
245100302001033,"Block 1033, Block Group 1, Census Tract 302, Baltimore city, Maryland",8
245100302001034,"Block 1034, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001035,"Block 1035, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001036,"Block 1036, Block Group 1, Census Tract 302, Baltimore city, Maryland",6
245100302001037,"Block 1037, Block Group 1, Census Tract 302, Baltimore city, Maryland",64
245100302001038,"Block 1038, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001039,"Block 1039, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001040,"Block 1040, Block Group 1, Census Tract 302, Baltimore city, Maryland",6
245100302001041,"Block 1041, Block Group 1, Census Tract 302, Baltimore city, Maryland",25
245100302001042,"Block 1042, Block Group 1, Census Tract 302, Baltimore city, Maryland",45
245100302001043,"Block 1043, Block Group 1, Census Tract 302, Baltimore city, Maryland",24
245100302001044,"Block 1044, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001045,"Block 1045, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001046,"Block 1046, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302001047,"Block 1047, Block Group 1, Census Tract 302, Baltimore city, Maryland",0
245100302002000,"Block 2000, Block Group 2, Census Tract 302, Baltimore city, Maryland",15
245100302002001,"Block 2001, Block Group 2, Census Tract 302, Baltimore city, Maryland",69
245100302002002,"Block 2002, Block Group 2, Census Tract 302, Baltimore city, Maryland",83
245100302002003,"Block 2003, Block Group 2, Census Tract 302, Baltimore city, Maryland",22
245100302002004,"Block 2004, Block Group 2, Census Tract 302, Baltimore city, Maryland",17
245100302002005,"Block 2005, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002006,"Block 2006, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002007,"Block 2007, Block Group 2, Census Tract 302, Baltimore city, Maryland",188
245100302002008,"Block 2008, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002009,"Block 2009, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002010,"Block 2010, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002011,"Block 2011, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002012,"Block 2012, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002013,"Block 2013, Block Group 2, Census Tract 302, Baltimore city, Maryland",1
245100302002014,"Block 2014, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002015,"Block 2015, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002016,"Block 2016, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002017,"Block 2017, Block Group 2, Census Tract 302, Baltimore city, Maryland",69
245100302002018,"Block 2018, Block Group 2, Census Tract 302, Baltimore city, Maryland",249
245100302002019,"Block 2019, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002020,"Block 2020, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002021,"Block 2021, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002022,"Block 2022, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002023,"Block 2023, Block Group 2, Census Tract 302, Baltimore city, Maryland",7
245100302002024,"Block 2024, Block Group 2, Census Tract 302, Baltimore city, Maryland",24
245100302002025,"Block 2025, Block Group 2, Census Tract 302, Baltimore city, Maryland",66
245100302002026,"Block 2026, Block Group 2, Census Tract 302, Baltimore city, Maryland",83
245100302002027,"Block 2027, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002028,"Block 2028, Block Group 2, Census Tract 302, Baltimore city, Maryland",18
245100302002029,"Block 2029, Block Group 2, Census Tract 302, Baltimore city, Maryland",14
245100302002030,"Block 2030, Block Group 2, Census Tract 302, Baltimore city, Maryland",35
245100302002031,"Block 2031, Block Group 2, Census Tract 302, Baltimore city, Maryland",9
245100302002032,"Block 2032, Block Group 2, Census Tract 302, Baltimore city, Maryland",2
245100302002033,"Block 2033, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002034,"Block 2034, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002035,"Block 2035, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002036,"Block 2036, Block Group 2, Census Tract 302, Baltimore city, Maryland",6
245100302002037,"Block 2037, Block Group 2, Census Tract 302, Baltimore city, Maryland",0
245100302002038,"Block 2038, Block Group 2, Census Tract 302, Baltimore city, Maryland",128
