STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,15_mean
"24","510","130803","1002","245101308031002",Block 1002,G5040,U,"04843",U,S,"28027","0","+39.3445527","-076.6437375",0.722133655047611
"24","510","110200","2015","245101102002015",Block 2015,G5040,U,"04843",U,S,"3204","0","+39.2968633","-076.6156628",0.170791075050710
"24","510","260201","4003","245102602014003",Block 4003,G5040,U,"04843",U,S,"110947","0","+39.3276333","-076.5438586",0.647886486527226
"24","510","010100","1000","245100101001000",Block 1000,G5040,U,"04843",U,S,"7035","0","+39.2839044","-076.5717293",0.115075801595267
"24","510","250600","1074","245102506001074",Block 1074,G5040,U,"04843",U,S,"77644","0","+39.2326141","-076.5777306",0.031624985042479
"24","510","250203","2000","245102502032000",Block 2000,G5040,U,"04843",U,S,"9518","0","+39.2503522","-076.6211600",0.177283642113894
"24","510","270801","3008","245102708013008",Block 3008,G5040,U,"04843",U,S,"4881","0","+39.3692200","-076.5967565",0.556221689315215
"24","510","260605","6032","245102606056032",Block 6032,G5040,U,"04843",U,S,"274","0","+39.2707960","-076.5402943",0.044730599796679
"24","510","120600","3015","245101206003015",Block 3015,G5040,U,"04843",U,S,"6684","0","+39.3126861","-076.6177039",0.003071790951421
"24","510","250303","1015","245102503031015",Block 1015,G5040,U,"04843",U,S,"6010","0","+39.2692209","-076.6444163",0.116055832934011
"24","510","272007","3002","245102720073002",Block 3002,G5040,U,"04843",U,S,"8315","0","+39.3701122","-076.7098407",0.289017018090800
"24","510","090300","1002","245100903001002",Block 1002,G5040,U,"04843",U,S,"6765","0","+39.3335839","-076.5965390",0.107345952034285
"24","510","250500","1092","245102505001092",Block 1092,G5040,U,"04843",U,S,"12777","0","+39.2047245","-076.5616513",0.241748652952597
"24","510","280500","2031","245102805002031",Block 2031,G5040,U,"04843",U,S,"2905","0","+39.2935950","-076.6029227",0.095751487619169
"24","510","100200","2002","245101002002002",Block 2002,G5040,U,"04843",U,S,"12444","0","+39.3009304","-076.6015559",0.077236075854860
"24","510","260604","2000","245102606042000",Block 2000,G5040,U,"04843",U,S,"2483","0","+39.2815868","-076.5359849",0.168345000561524
"24","510","270803","1033","245102708031033",Block 1033,G5040,U,"04843",U,S,"9802","0","+39.3568317","-076.5781140",0.226751350838942
"24","510","240300","1005","245102403001005",Block 1005,G5040,U,"04843",U,S,"6896","0","+39.2775056","-076.6098993",0.068828474430134
"24","510","090900","4009","245100909004009",Block 4009,G5040,U,"04843",U,S,"6733","0","+39.3088473","-076.6007574",0.087833082644514
"24","510","260301","3006","245102603013006",Block 3006,G5040,U,"04843",U,S,"16767","0","+39.3204751","-076.5636089",0.203224912727877
"24","510","250402","1012","245102504021012",Block 1012,G5040,U,"04843",U,S,"3367","0","+39.2321446","-076.5980084",0.120722958057395
"24","510","280402","1003","245102804021003",Block 1003,G5040,U,"04843",U,S,"4268","0","+39.2953792","-076.6873739",0.087892708628160
"24","510","090100","2012","245100901002012",Block 2012,G5040,U,"04843",U,S,"8649","0","+39.3345115","-076.5987349",0.117542163497690
"24","510","250500","1076","245102505001076",Block 1076,G5040,U,"04843",U,S,"9041","0","+39.2038842","-076.5692019",0.022116481506223
"24","510","080200","1015","245100802001015",Block 1015,G5040,U,"04843",U,S,"12523","0","+39.3135122","-076.5802701",0.007951814378542
"24","510","271900","3015","245102719003015",Block 3015,G5040,U,"04843",U,S,"15874","0","+39.3536038","-076.6808984",0.434154849206674
"24","510","270801","1007","245102708011007",Block 1007,G5040,U,"04843",U,S,"13971","0","+39.3708617","-076.5865899",0.294585447267456
"24","510","260605","6168","245102606056168",Block 6168,G5040,U,"04843",U,S,"48215","0","+39.2447883","-076.5372866",0.000000000000000
"24","510","270401","4000","245102704014000",Block 4000,G5040,U,"04843",U,S,"23240","0","+39.3450330","-076.5534379",0.238627686920091
"24","510","260302","5012","245102603025012",Block 5012,G5040,U,"04843",U,S,"5753","0","+39.3168398","-076.5679723",0.057684543707508
"24","510","250206","1007","245102502061007",Block 1007,G5040,U,"04843",U,S,"19352","0","+39.2746723","-076.6609600",0.179336501992414
"24","510","160200","1011","245101602001011",Block 1011,G5040,U,"04843",U,S,"9298","0","+39.3018114","-076.6392599",0.139031555386798
"24","510","260605","4001","245102606054001",Block 4001,G5040,U,"04843",U,S,"122133","0","+39.2634425","-076.5336643",0.179767237883978
"24","510","271900","2014","245102719002014",Block 2014,G5040,U,"04843",U,S,"12424","0","+39.3575421","-076.6772809",0.698652468480325
"24","510","270502","4001","245102705024001",Block 4001,G5040,U,"04843",U,S,"748","0","+39.3632378","-076.5515753",0.000000000000000
"24","510","160200","3010","245101602003010",Block 3010,G5040,U,"04843",U,S,"17366","0","+39.2947434","-076.6406335",0.167763439479541
"24","510","280402","2027","245102804022027",Block 2027,G5040,U,"04843",U,S,"4446","0","+39.2962808","-076.6879986",0.296579535719509
"24","510","180200","1009","245101802001009",Block 1009,G5040,U,"04843",U,S,"6063","0","+39.2930613","-076.6362763",0.180224629575717
"24","510","200100","1001","245102001001001",Block 1001,G5040,U,"04843",U,S,"1233","0","+39.2937763","-076.6467494",0.192901815989752
"24","510","270801","3005","245102708013005",Block 3005,G5040,U,"04843",U,S,"22764","0","+39.3697154","-076.5962628",0.218963117748130
"24","510","210100","1018","245102101001018",Block 1018,G5040,U,"04843",U,S,"2668","0","+39.2804830","-076.6289937",0.209018105849582
"24","510","240300","3001","245102403003001",Block 3001,G5040,U,"04843",U,S,"5713","0","+39.2734911","-076.6095234",0.101813450435065
"24","510","250301","1030","245102503011030",Block 1030,G5040,U,"04843",U,S,"6662","0","+39.2639883","-076.6329142",0.243615671069332
"24","510","200800","3005","245102008003005",Block 3005,G5040,U,"04843",U,S,"3144","0","+39.2841219","-076.6826401",0.053665888471882
"24","510","270801","2018","245102708012018",Block 2018,G5040,U,"04843",U,S,"6845","0","+39.3680281","-076.5933925",0.080184581976113
"24","510","280403","4002","245102804034002",Block 4002,G5040,U,"04843",U,S,"4819","0","+39.2917358","-076.7094218",0.265508732698462
"24","510","270805","1004","245102708051004",Block 1004,G5040,U,"04843",U,S,"35132","0","+39.3647056","-076.6005919",0.402435670272129
"24","510","271700","2013","245102717002013",Block 2013,G5040,U,"04843",U,S,"3157","0","+39.3515859","-076.6815407",0.463476367061040
"24","510","280302","1004","245102803021004",Block 1004,G5040,U,"04843",U,S,"12515","0","+39.3212521","-076.6930928",0.382033732220804
"24","510","140300","1001","245101403001001",Block 1001,G5040,U,"04843",U,S,"450","0","+39.3102513","-076.6338730",0.000000000000000
"24","510","210100","2012","245102101002012",Block 2012,G5040,U,"04843",U,S,"7192","0","+39.2831523","-076.6300387",0.134681222143272
"24","510","090300","4026","245100903004026",Block 4026,G5040,U,"04843",U,S,"14089","0","+39.3312246","-076.6071996",0.121422542270054
"24","510","070300","1014","245100703001014",Block 1014,G5040,U,"04843",U,S,"5637","0","+39.2970586","-076.5868555",0.059041685209910
"24","510","270703","2002","245102707032002",Block 2002,G5040,U,"04843",U,S,"16083","0","+39.3687023","-076.5542085",0.295046645293591
"24","510","270801","1006","245102708011006",Block 1006,G5040,U,"04843",U,S,"11593","0","+39.3712591","-076.5864306",0.265425668312071
"24","510","271900","2003","245102719002003",Block 2003,G5040,U,"04843",U,S,"15375","0","+39.3589614","-076.6814830",0.298013124977339
"24","510","010300","2016","245100103002016",Block 2016,G5040,U,"04843",U,S,"6816","0","+39.2835484","-076.5809493",0.041765491671438
"24","510","250500","1069","245102505001069",Block 1069,G5040,U,"04843",U,S,"6328","0","+39.2068911","-076.5776902",0.275255491601081
"24","510","250206","1014","245102502061014",Block 1014,G5040,U,"04843",U,S,"22471","0","+39.2756193","-076.6676591",0.479100515975392
"24","510","210200","1030","245102102001030",Block 1030,G5040,U,"04843",U,S,"28293","0","+39.2789924","-076.6417683",0.269050402616680
"24","510","280402","2001","245102804022001",Block 2001,G5040,U,"04843",U,S,"209281","0","+39.3018326","-076.6917866",0.921826659403855
"24","510","130600","3001","245101306003001",Block 3001,G5040,U,"04843",U,S,"10989","0","+39.3302314","-076.6302614",0.077408882238060
"24","510","270501","3004","245102705013004",Block 3004,G5040,U,"04843",U,S,"58889","0","+39.3615077","-076.5400746",0.433580080966039
"24","510","090300","3003","245100903003003",Block 3003,G5040,U,"04843",U,S,"3934","0","+39.3335563","-076.6008754",0.461743352819159
"24","510","190300","4006","245101903004006",Block 4006,G5040,U,"04843",U,S,"2245","0","+39.2826547","-076.6453756",0.065028543062795
"24","510","271400","1018","245102714001018",Block 1018,G5040,U,"04843",U,S,"10708","0","+39.3449288","-076.6368231",0.693365492230676
"24","510","210100","1016","245102101001016",Block 1016,G5040,U,"04843",U,S,"7198","0","+39.2801809","-076.6271324",0.203180257621518
"24","510","190100","1021","245101901001021",Block 1021,G5040,U,"04843",U,S,"12427","0","+39.2927289","-076.6390976",0.201964771673794
"24","510","200500","2006","245102005002006",Block 2006,G5040,U,"04843",U,S,"3109","0","+39.2806908","-076.6556175",0.136068856280446
"24","510","250103","3013","245102501033013",Block 3013,G5040,U,"04843",U,S,"1254","0","+39.2706344","-076.6810536",0.000000000000000
"24","510","120400","1004","245101204001004",Block 1004,G5040,U,"04843",U,S,"7363","0","+39.3137313","-076.6103503",0.120747526751464
"24","510","240400","2002","245102404002002",Block 2002,G5040,U,"04843",U,S,"34401","0","+39.2677713","-076.6050405",0.000000000000000
"24","510","270101","2043","245102701012043",Block 2043,G5040,U,"04843",U,S,"6211","0","+39.3324882","-076.5648365",0.044909194267421
"24","510","270703","3002","245102707033002",Block 3002,G5040,U,"04843",U,S,"20973","0","+39.3714065","-076.5523615",0.311512637347900
"24","510","120202","1004","245101202021004",Block 1004,G5040,U,"04843",U,S,"1948","0","+39.3263379","-076.6174564",0.003148254149971
"24","510","270802","1015","245102708021015",Block 1015,G5040,U,"04843",U,S,"4808","0","+39.3629352","-076.5905080",0.325309119010819
"24","510","090800","1020","245100908001020",Block 1020,G5040,U,"04843",U,S,"5064","0","+39.3167527","-076.5971293",0.031356647462478
"24","510","260800","2008","245102608002008",Block 2008,G5040,U,"04843",U,S,"14944","0","+39.2890313","-076.5682559",0.010364079480739
"24","510","151000","5017","245101510005017",Block 5017,G5040,U,"04843",U,S,"30185","0","+39.3271973","-076.6843452",0.365838494022629
"24","510","240100","1020","245102401001020",Block 1020,G5040,U,"04843",U,S,"5359","0","+39.2715047","-076.5940858",0.027515777793190
"24","510","010400","2009","245100104002009",Block 2009,G5040,U,"04843",U,S,"6005","0","+39.2846286","-076.5846995",0.120782214521095
"24","510","110200","1045","245101102001045",Block 1045,G5040,U,"04843",U,S,"9432","0","+39.3003386","-076.6162162",0.047785100032507
"24","510","130806","1027","245101308061027",Block 1027,G5040,U,"04843",U,S,"5057","0","+39.3322149","-076.6494422",0.129227829729382
"24","510","260101","1005","245102601011005",Block 1005,G5040,U,"04843",U,S,"5651","0","+39.3515096","-076.5333130",0.231616317675290
"24","510","100100","3000","245101001003000",Block 3000,G5040,U,"04843",U,S,"7520","0","+39.3046954","-076.5984131",0.225548581595335
"24","510","272006","2006","245102720062006",Block 2006,G5040,U,"04843",U,S,"48004","0","+39.3552893","-076.6904903",0.488929789317634
"24","510","200701","4032","245102007014032",Block 4032,G5040,U,"04843",U,S,"90959","0","+39.2858375","-076.6811929",0.291599593064113
"24","510","160700","2007","245101607002007",Block 2007,G5040,U,"04843",U,S,"4240","0","+39.3009555","-076.6615677",0.108586577857628
"24","510","180300","2031","245101803002031",Block 2031,G5040,U,"04843",U,S,"2686","0","+39.2857982","-076.6376452",0.073464305478694
"24","510","270802","2009","245102708022009",Block 2009,G5040,U,"04843",U,S,"6409","0","+39.3568121","-076.5896827",0.056147368726176
"24","510","020100","1004","245100201001004",Block 1004,G5040,U,"04843",U,S,"7022","0","+39.2899761","-076.5900480",0.109254260611834
"24","510","280102","1029","245102801021029",Block 1029,G5040,U,"04843",U,S,"37100","0","+39.3458329","-076.7057925",0.410506465112435
"24","510","080400","1009","245100804001009",Block 1009,G5040,U,"04843",U,S,"7007","0","+39.3070743","-076.5849548",0.056589763988332
"24","510","150600","3001","245101506003001",Block 3001,G5040,U,"04843",U,S,"16421","0","+39.3086171","-076.6666541",0.184691285382096
"24","510","270901","2020","245102709012020",Block 2020,G5040,U,"04843",U,S,"2020","0","+39.3465936","-076.5920578",0.066896710374971
"24","510","120700","2006","245101207002006",Block 2006,G5040,U,"04843",U,S,"7336","0","+39.3206806","-076.6240159",0.033317714994871
"24","510","200600","1045","245102006001045",Block 1045,G5040,U,"04843",U,S,"5419","0","+39.2776365","-076.6652000",0.038426584817984
"24","510","110200","2018","245101102002018",Block 2018,G5040,U,"04843",U,S,"2430","0","+39.2965947","-076.6160920",0.000000000000000
"24","510","270600","1003","245102706001003",Block 1003,G5040,U,"04843",U,S,"9125","0","+39.3568915","-076.5687757",0.248251214222439
"24","510","150200","1016","245101502001016",Block 1016,G5040,U,"04843",U,S,"32287","0","+39.3041775","-076.6507781",0.075747068556219
"24","510","130300","2005","245101303002005",Block 2005,G5040,U,"04843",U,S,"12187","0","+39.3129811","-076.6398471",0.130073181887483
"24","510","200800","1026","245102008001026",Block 1026,G5040,U,"04843",U,S,"38270","0","+39.2786031","-076.6724825",0.103613609603923
"24","510","120100","2007","245101201002007",Block 2007,G5040,U,"04843",U,S,"13491","0","+39.3398027","-076.6248736",0.443603586233491
"24","510","080500","3002","245100805003002",Block 3002,G5040,U,"04843",U,S,"6847","0","+39.3137452","-076.5915037",0.118328742214322
"24","510","190200","2017","245101902002017",Block 2017,G5040,U,"04843",U,S,"12129","0","+39.2817409","-076.6407063",0.025675789538188
"24","510","010500","1011","245100105001011",Block 1011,G5040,U,"04843",U,S,"9187","0","+39.2887433","-076.5863475",0.153332726555626
"24","510","260604","3012","245102606043012",Block 3012,G5040,U,"04843",U,S,"3343","0","+39.2770283","-076.5400724",0.015231107034659
"24","510","280102","3010","245102801023010",Block 3010,G5040,U,"04843",U,S,"13917","0","+39.3323548","-076.6956211",0.259331459586485
"24","510","250500","2016","245102505002016",Block 2016,G5040,U,"04843",U,S,"31614","0","+39.2306881","-076.5868652",0.130217685835285
"24","510","120202","4000","245101202024000",Block 4000,G5040,U,"04843",U,S,"15113","0","+39.3275689","-076.6141762",0.214299326837365
"24","510","260301","4012","245102603014012",Block 4012,G5040,U,"04843",U,S,"3112","0","+39.3234566","-076.5704484",0.052108514638732
"24","510","150100","2005","245101501002005",Block 2005,G5040,U,"04843",U,S,"7181","0","+39.3063089","-076.6429988",0.164786108019979
"24","510","271400","3012","245102714003012",Block 3012,G5040,U,"04843",U,S,"9943","0","+39.3413349","-076.6313544",0.588472250780418
"24","510","272007","1012","245102720071012",Block 1012,G5040,U,"04843",U,S,"29419","0","+39.3626249","-076.7085768",0.276124705146787
"24","510","020300","1006","245100203001006",Block 1006,G5040,U,"04843",U,S,"10344","0","+39.2851627","-076.5919228",0.068076698549553
"24","510","120201","1009","245101202011009",Block 1009,G5040,U,"04843",U,S,"4228","0","+39.3308030","-076.6145897",0.183010989010989
"24","510","260501","2017","245102605012017",Block 2017,G5040,U,"04843",U,S,"9395","0","+39.2866228","-076.5544893",0.017128333943176
"24","510","270804","4007","245102708044007",Block 4007,G5040,U,"04843",U,S,"14132","0","+39.3699134","-076.6066281",0.610977798523408
"24","510","260501","2035","245102605012035",Block 2035,G5040,U,"04843",U,S,"25511","0","+39.2843920","-076.5520006",0.041736622247149
"24","510","270102","4034","245102701024034",Block 4034,G5040,U,"04843",U,S,"5366","0","+39.3354997","-076.5636570",0.461302721795138
"24","510","250500","3032","245102505003032",Block 3032,G5040,U,"04843",U,S,"8696","0","+39.2241884","-076.5877784",0.110661210884499
"24","510","030200","2006","245100302002006",Block 2006,G5040,U,"04843",U,S,"1823","0","+39.2860807","-076.6034319",0.092456676860347
